farm_id,AddressKey,B_STRAATNAAM,B_HUIS_NR,B_HUIS_NR_TOEV,B_POSTCODE,B_PLAATS,COMPANY_NAME,company_id,doc_id_latest,Titel_latest,Datum_latest,Instantie_latest,stage_latest_llm,stage_latest_manual,URL_BEKENDMAKING,URL_PDF,doc_ids_all,AddressKeyAll
FARM0191,weideweg|23||8075 pe|elspeet,Weideweg,23,,8075 PE,Elspeet,,,doc_00250,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Weideweg 23 te Elspeet",2025-07-28,Gelderland,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-12349.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-12349/1/pdf/prb-2025-12349.pdf,"doc_00250,doc_00329",weideweg|23||8075 pe|elspeet
FARM0192,eekstraat|5||7221 nc|steenderen,Eekstraat,5,,7221 NC,Steenderen,,,doc_00175,"Provincie Gelderland Omgevingswet  Natura 2000-activiteit, locatie Eekstraat 5 te Steenderen",2025-09-10,Gelderland,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-14796.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-14796/1/pdf/prb-2025-14796.pdf,"doc_00175,doc_00252",eekstraat|5||7221 nc|steenderen
FARM0193,eursinge|4||7935 ab|eursinge,Eursinge,4,,7935 AB,Eursinge,,,doc_00255,Kennisgeving ontvangst aanvraag omgevingsvergunning voor een Natura 2000-activiteit - Eursinge 4 Eursinge –(gedeeltelijke) intrekking vergunning,2025-07-23,Drenthe,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-12017.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-12017/1/pdf/prb-2025-12017.pdf,doc_00255,eursinge|4||7935 ab|eursinge
FARM0194,sevenumsedijk|18|a|5984 pc|koningslust,Sevenumsedijk,18,A,5984 PC,Koningslust,,,doc_00257,"Aanvraag Omgevingsvergunning Natura 2000 activiteit wijzigen van de natuurvergunning in het kader van de Lbv/Lbv+ regeling, Sevenumsedijk 18-18A, 5984 PC Koningslust",2025-07-22,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-11942.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-11942/1/pdf/prb-2025-11942.pdf,doc_00257,"sevenumsedijk|18|a|5984 pc|koningslust,sevenumsedijk|18||5984 pc|koningslust"
FARM0194,sevenumsedijk|18||5984 pc|koningslust,Sevenumsedijk,18,,5984 PC,Koningslust,,,doc_00257,"Aanvraag Omgevingsvergunning Natura 2000 activiteit wijzigen van de natuurvergunning in het kader van de Lbv/Lbv+ regeling, Sevenumsedijk 18-18A, 5984 PC Koningslust",2025-07-22,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-11942.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-11942/1/pdf/prb-2025-11942.pdf,doc_00257,"sevenumsedijk|18|a|5984 pc|koningslust,sevenumsedijk|18||5984 pc|koningslust"
FARM0195,kerkweg|8||8193 kk|vorchten,Kerkweg,8,,8193 KK,Vorchten,,,doc_00068,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Kerkweg 8 te Vorchten",2025-10-24,Gelderland,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-17542.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-17542/1/pdf/prb-2025-17542.pdf,"doc_00068,doc_00258,doc_00357",kerkweg|8||8193 kk|vorchten
FARM0196,wetering|2||6031 np|nederweert,Wetering,2,,6031 NP,Nederweert,,,doc_00260,"Aanvraag Omgevingsvergunning Natura 2000 activiteit wijzigen van de natuurvergunning in het kader van de LBV/LBV+ regeling, Wetering 2, 6031 NP Nederweert",2025-07-21,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-11913.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-11913/1/pdf/prb-2025-11913.pdf,doc_00260,wetering|2||6031 np|nederweert
FARM0197,wolfveldseweg|3||7737 pk|stegeren,Wolfveldseweg,3,,7737 PK,Stegeren,,,doc_00261,"Kennisgeving ontvangst van een verzoek tot het behandelen van een aanvraag voor een beschikking, Wolfveldseweg 3 Stegeren",2025-07-18,Overijssel,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-11813.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-11813/1/pdf/prb-2025-11813.pdf,doc_00261,wolfveldseweg|3||7737 pk|stegeren
FARM0198,zuthemerweg|9||8015 pg|zwolle,Zuthemerweg,9,,8015 PG,Zwolle,,,doc_00263,"Kennisgeving ontvangst van een verzoek tot het behandelen van een aanvraag voor een beschikking, Zuthemerweg 9 Zwolle",2025-07-17,Overijssel,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-11683.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-11683/1/pdf/prb-2025-11683.pdf,doc_00263,zuthemerweg|9||8015 pg|zwolle
FARM0199,langsweg|2||8146 sg|dalmsholte,Langsweg,2,,8146 SG,Dalmsholte,,,doc_00266,"Kennisgeving ontvangst van een verzoek tot het behandelen van een aanvraag voor een beschikking, Langsweg 2 Dalmsholte",2025-07-16,Overijssel,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-11630.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-11630/1/pdf/prb-2025-11630.pdf,doc_00266,langsweg|2||8146 sg|dalmsholte
FARM0200,hanhofweg|19||7587 lk|de lutte,Hanhofweg,19,,7587 LK,De Lutte,,,doc_00267,"Kennisgeving ontvangst van een verzoek tot het behandelen van een aanvraag voor een beschikking, Hanhofweg 19 De Lutte",2025-07-16,Overijssel,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-11668.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-11668/1/pdf/prb-2025-11668.pdf,doc_00267,hanhofweg|19||7587 lk|de lutte
FARM0201,vollenhoofsedijk|3||8356 vt|blokzijl,Vollenhoofsedijk,3,,8356 VT,Blokzijl,,,doc_00268,"Kennisgeving ontvangst van een aanvraag voor een beschikking, Vollenhoofsedijk 3 te Blokzijl",2025-07-16,Overijssel,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-11647.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-11647/1/pdf/prb-2025-11647.pdf,doc_00268,vollenhoofsedijk|3||8356 vt|blokzijl
FARM0202,oude nijkerkerweg|19||3882 ma|putten,Oude Nijkerkerweg,19,,3882 MA,Putten,,,doc_00270,"Provincie Gelderland Wet natuurbescherming, locatie Oude Nijkerkerweg 19 te Putten",2025-07-15,Gelderland,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-11577.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-11577/1/pdf/prb-2025-11577.pdf,doc_00270,oude nijkerkerweg|19||3882 ma|putten
FARM0203,timmermannsweg|90||5813 ap|ysselsteyn,Timmermannsweg,90,,5813 AP,Ysselsteyn,,,doc_00271,"Aanvraag Omgevingsvergunning Natura 2000 activiteit wijzigen van de natuurvergunning in het kader van de LBV/LBV+ regeling, Timmermannsweg 90, 5813 AP Ysselsteyn",2025-07-14,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-11431.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-11431/1/pdf/prb-2025-11431.pdf,doc_00271,timmermannsweg|90||5813 ap|ysselsteyn
FARM0204,dorpstraat|44||5438 am|gassel,Dorpstraat,44,,5438 AM,Gassel,Maasdijk-van Acht,,doc_00153,"Provincie Noord-Brabant – beschikking aanvraag omgevingsvergunning - Maasdijk-van Acht, Dorpstraat 44, 5438 AM te Gassel",2025-09-18,Noord-Brabant,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-15268.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-15268/1/pdf/prb-2025-15268.pdf,"doc_00153,doc_00272",dorpstraat|44||5438 am|gassel
FARM0205,de knolle|1||8431 rj|oosterwolde,De Knolle,1,,8431 RJ,Oosterwolde,,,doc_00273,Ontvangen aanvraag omgevingsvergunning – stikstof,2025-07-11,Fryslân,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-11350.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-11350/1/pdf/prb-2025-11350.pdf,doc_00273,de knolle|1||8431 rj|oosterwolde
FARM0206,vrijkebomenweg|9||6035 sc|ospel,Vrijkebomenweg,9,,6035 SC,Ospel,,,doc_00275,"Aanvraag Omgevingsvergunning Natura 2000 activiteit wijzigen van de natuurvergunning in het kader van de LBV/LBV+ regeling, Vrijkebomenweg 9, 6035 SC Ospel",2025-07-10,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-11224.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-11224/1/pdf/prb-2025-11224.pdf,doc_00275,vrijkebomenweg|9||6035 sc|ospel
FARM0207,vöckersweg|23||7554 rk|hengelo,Vöckersweg,23,,7554 RK,Hengelo,,,doc_00276,"Kennisgeving ontvangst van een verzoek tot het behandelen van een aanvraag voor een beschikking, Vöckersweg 23 Hengelo",2025-07-09,Overijssel,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-11195.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-11195/1/pdf/prb-2025-11195.pdf,doc_00276,vöckersweg|23||7554 rk|hengelo
FARM0208,witveldweg|48||5971 ns|grubbenvorst,Witveldweg,48,,5971 NS,Grubbenvorst,,,doc_00277,"Aanvraag Omgevingsvergunning Natura 2000 activiteit wijzigen van de natuurvergunning in het kader van de LBV/LBV+ regeling, Witveldweg 48, 5971 NS Grubbenvorst",2025-07-09,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-11193.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-11193/1/pdf/prb-2025-11193.pdf,doc_00277,witveldweg|48||5971 ns|grubbenvorst
FARM0209,witveldweg|44||5971 ns|grubbenvorst,Witveldweg,44,,5971 NS,Grubbenvorst,,,doc_00278,"Aanvraag Omgevingsvergunning Natura 2000 activiteit wijzigen van de natuurvergunning in het kader van de LBV/LBV+ regeling, Witveldweg 44, 5971 NS Grubbenvorst",2025-07-09,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-11191.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-11191/1/pdf/prb-2025-11191.pdf,doc_00278,witveldweg|44||5971 ns|grubbenvorst
FARM0210,peelweg|18||5712 sz|someren,Peelweg,18,,5712 SZ,Someren,J.J.M. Thijs-Toonders,,doc_00279,"Provincie Noord-Brabant – besluit aanvraag omgevingsvergunning - J.J.M. Thijs-Toonders, Peelweg 18, 5712 SZ te Someren",2025-07-07,Noord-Brabant,definitive_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-10995.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-10995/1/pdf/prb-2025-10995.pdf,"doc_00279,doc_00334",peelweg|18||5712 sz|someren
FARM0211,reeweg|1||8392 nv|boijl,Reeweg,1,,8392 NV,Boijl,,,doc_00281,Ontvangen aanvraag omgevingsvergunning – stikstof,2025-07-04,Fryslân,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-10903.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-10903/1/pdf/prb-2025-10903.pdf,doc_00281,reeweg|1||8392 nv|boijl
FARM0212,goorsteeg|6||3882 le|putten,Goorsteeg,6,,3882 LE,Putten,,,doc_00198,"Provincie Gelderland – Omgevingswet Natura 2000-activiteit, locatie Goorsteeg 6 te Putten",2025-08-28,Gelderland,definitive_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-14091.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-14091/1/pdf/prb-2025-14091.pdf,"doc_00198,doc_00282",goorsteeg|6||3882 le|putten
FARM0213,elperstraat|9||9443 tl|schoonloo,Elperstraat,9,,9443 TL,Schoonloo,,,doc_00283,"Kennisgeving ontvangst aanvraag omgevingsvergunning voor een Natura 2000-activiteit - Elperstraat 9, 9443 TL Schoonloo –(gedeeltelijke) intrekking vergunning",2025-07-03,Drenthe,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-10815.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-10815/1/pdf/prb-2025-10815.pdf,doc_00283,elperstraat|9||9443 tl|schoonloo
FARM0214,beumersteeg|10||7451 lm|holten,Beumersteeg,10,,7451 LM,Holten,,,doc_00284,"Kennisgeving ontvangst van een verzoek tot het behandelen van een aanvraag voor een beschikking, Beumersteeg 10 Holten",2025-07-02,Overijssel,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-10690.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-10690/1/pdf/prb-2025-10690.pdf,doc_00284,beumersteeg|10||7451 lm|holten
FARM0215,rolduckerweg|62||6422 pt|heerlen,Rolduckerweg,62,,6422 PT,Heerlen,,,doc_00285,"Aanvraag Omgevingsvergunning Natura 2000 activiteit wijzigen van de natuurvergunning in het kader van de LBV/LBV+ regeling, Rolduckerweg 62-64, 6422 PT Heerlen",2025-07-01,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-10614.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-10614/1/pdf/prb-2025-10614.pdf,doc_00285,"rolduckerweg|62||6422 pt|heerlen,rolduckerweg|64||6422 pt|heerlen"
FARM0215,rolduckerweg|64||6422 pt|heerlen,Rolduckerweg,64,,6422 PT,Heerlen,,,doc_00285,"Aanvraag Omgevingsvergunning Natura 2000 activiteit wijzigen van de natuurvergunning in het kader van de LBV/LBV+ regeling, Rolduckerweg 62-64, 6422 PT Heerlen",2025-07-01,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-10614.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-10614/1/pdf/prb-2025-10614.pdf,doc_00285,"rolduckerweg|62||6422 pt|heerlen,rolduckerweg|64||6422 pt|heerlen"
FARM0216,elsbosweg|73||7381 bj|klarenbeek,Elsbosweg,73,,7381 BJ,Klarenbeek,,,doc_00200,"Provincie Gelderland – Omgevingswet Natura 2000-activiteit, locatie Elsbosweg 73 te Klarenbeek",2025-08-27,Gelderland,definitive_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-13950.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-13950/1/pdf/prb-2025-13950.pdf,"doc_00200,doc_00286",elsbosweg|73||7381 bj|klarenbeek
FARM0217,houbenbaan|13||6031 na|nederweert,Houbenbaan,13,,6031 NA,Nederweert,,,doc_00287,"Aanvraag Omgevingsvergunning Natura 2000 activiteit wijzigen van de natuurvergunning in het kader van de LBV/LBV+ regeling, Houbenbaan 13, 6031 NA Nederweert",2025-06-30,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-10509.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-10509/1/pdf/prb-2025-10509.pdf,doc_00287,houbenbaan|13||6031 na|nederweert
FARM0218,mossendamsweg|4|a|7495 rw|ambt delden,Mossendamsweg,4,a,7495 RW,Ambt Delden,,,doc_00289,"Kennisgeving ontvangst van een verzoek tot het behandelen van een aanvraag voor een beschikking, Mossendamsweg 4a Ambt Delden",2025-06-27,Overijssel,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-10432.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-10432/1/pdf/prb-2025-10432.pdf,doc_00289,mossendamsweg|4|a|7495 rw|ambt delden
FARM0219,marledijk|21||8198 kp|marle,Marledijk,21,,8198 KP,Marle,,,doc_00290,"Kennisgeving ontvangst van een verzoek tot het behandelen van een aanvraag voor een beschikking, Marledijk 21 Marle",2025-06-27,Overijssel,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-10463.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-10463/1/pdf/prb-2025-10463.pdf,"doc_00290,doc_00294",marledijk|21||8198 kp|marle
FARM0220,ruitenbeekweg|63||6741 hb|lunteren,Ruitenbeekweg,63,,6741 HB,Lunteren,,,doc_00293,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Ruitenbeekweg 63 te Lunteren",2025-06-26,Gelderland,definitive_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-10369.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-10369/1/pdf/prb-2025-10369.pdf,"doc_00293,doc_00348",ruitenbeekweg|63||6741 hb|lunteren
FARM0221,heiveldjensweg|10||6415 pw|heerlen,Heiveldjensweg,10,,6415 PW,Heerlen,,,doc_00296,"Aanvraag Omgevingsvergunning Natura 2000 activiteit wijzigen van de natuurvergunning in het kader van de LBV/LBV+ regeling, Heiveldjensweg 10, 6415 PW Heerlen",2025-06-23,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-10143.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-10143/1/pdf/prb-2025-10143.pdf,doc_00296,heiveldjensweg|10||6415 pw|heerlen
FARM0222,zuiderdiep|328||9571 bt|tweede exloërmond,Zuiderdiep,328,,9571 BT,Tweede Exloërmond,,,doc_00297,Kennisgeving ontvangst aanvraag omgevingsvergunning voor een Natura 2000-activiteit – Zuiderdiep 328 in Tweede Exloërmond –(gedeeltelijke) intrekking vergunning,2025-06-20,Drenthe,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-10085.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-10085/1/pdf/prb-2025-10085.pdf,doc_00297,zuiderdiep|328||9571 bt|tweede exloërmond
FARM0223,ruinerweg|58||7958 rd|koekange,Ruinerweg,58,,7958 RD,Koekange,,,doc_00298,Kennisgeving ontvangst aanvraag omgevingsvergunning voor een Natura 2000-activiteit – Ruinerweg 58 in Koekange –(gedeeltelijke) intrekking vergunning,2025-06-20,Drenthe,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-10092.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-10092/1/pdf/prb-2025-10092.pdf,doc_00298,ruinerweg|58||7958 rd|koekange
FARM0224,heuringsweg|4||7983 kg|wapse,Heuringsweg,4,,7983 KG,Wapse,,,doc_00299,Kennisgeving ontvangst aanvraag omgevingsvergunning voor een Natura 2000-activiteit – Heuringsweg 4 in Wapse –(gedeeltelijke) intrekking vergunning,2025-06-20,Drenthe,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-10082.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-10082/1/pdf/prb-2025-10082.pdf,doc_00299,heuringsweg|4||7983 kg|wapse
FARM0225,buitenvaart|4001||7905 tc|hoogeveen,Buitenvaart,4001,,7905 TC,Hoogeveen,,,doc_00300,Kennisgeving ontvangst aanvraag omgevingsvergunning voor een Natura 2000-activiteit – Buitenvaart 4001 in Hoogeveen –(gedeeltelijke) intrekking vergunning,2025-06-20,Drenthe,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-10081.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-10081/1/pdf/prb-2025-10081.pdf,doc_00300,buitenvaart|4001||7905 tc|hoogeveen
FARM0226,norgerweg|13||9341 ax|veenhuizen,Norgerweg,13,,9341 AX,Veenhuizen,,,doc_00301,Kennisgeving ontvangst aanvraag omgevingsvergunning voor een Natura 2000-activiteit - Norgerweg 13 Veenhuizen –gedeeltelijke intrekking vergunning,2025-06-19,Drenthe,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-9981.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-9981/1/pdf/prb-2025-9981.pdf,doc_00301,norgerweg|13||9341 ax|veenhuizen
FARM0227,jukweg|13||8081 rd|elburg,Jukweg,13,,8081 RD,Elburg,,,doc_00302,Provincie Gelderland aanvraag Omgevingsvergunning N2000 Jukweg 13 Elburg,2025-06-16,Gelderland,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-9694.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-9694/1/pdf/prb-2025-9694.pdf,doc_00302,jukweg|13||8081 rd|elburg
FARM0228,rongvenweg|15||5987 nh|egchel,Rongvenweg,15,,5987 NH,Egchel,,,doc_00303,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Rongvenweg 15, 5987 NH Egchel",2025-06-16,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-9692.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-9692/1/pdf/prb-2025-9692.pdf,doc_00303,rongvenweg|15||5987 nh|egchel
FARM0229,huiskensweg|6||5987 ng|egchel,Huiskensweg,6,,5987 NG,Egchel,,,doc_00304,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Huiskensweg 6-8, 5987 NG Egchel",2025-06-16,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-9691.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-9691/1/pdf/prb-2025-9691.pdf,doc_00304,"huiskensweg|6||5987 ng|egchel,huiskensweg|8||5987 ng|egchel"
FARM0229,huiskensweg|8||5987 ng|egchel,Huiskensweg,8,,5987 NG,Egchel,,,doc_00304,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Huiskensweg 6-8, 5987 NG Egchel",2025-06-16,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-9691.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-9691/1/pdf/prb-2025-9691.pdf,doc_00304,"huiskensweg|6||5987 ng|egchel,huiskensweg|8||5987 ng|egchel"
FARM0230,eursinge|4|a|7935 ab|eursinge,Eursinge,4,a,7935 AB,Eursinge,,,doc_00308,"Kennisgeving ontvangst verzoek tot intrekking van omgevingsvergunning Natura 2000-activiteit – Eursinge 4a, 7935 AB Eursinge",2025-06-11,Drenthe,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-9463.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-9463/1/pdf/prb-2025-9463.pdf,doc_00308,eursinge|4|a|7935 ab|eursinge
FARM0231,veulensewaterweg|17||5814 ak|veulen,Veulensewaterweg,17,,5814 AK,Veulen,,,doc_00309,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Veulensewaterweg 17, 5814 AK Veulen",2025-06-11,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-9433.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-9433/1/pdf/prb-2025-9433.pdf,doc_00309,veulensewaterweg|17||5814 ak|veulen
FARM0232,ruinerwoldseweg|2||7975 pd|uffelte,Ruinerwoldseweg,2,,7975 PD,Uffelte,,,doc_00310,"Kennisgeving ontvangst aanvraag omgevingsvergunning voor een Natura 2000-activiteit – Ruinerwoldseweg 2, 7975 PD Uffelte –gedeeltelijke intrekking vergunning",2025-06-10,Drenthe,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-9364.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-9364/1/pdf/prb-2025-9364.pdf,doc_00310,ruinerwoldseweg|2||7975 pd|uffelte
FARM0233,kolderveense bovenboer|37||7948 lt|nijeveen,Kolderveense Bovenboer,37,,7948 LT,Nijeveen,,,doc_00311,"Kennisgeving ontvangst aanvraag omgevingsvergunning voor een Natura 2000-activiteit – Kolderveense Bovenboer 37, 7948 LT Nijeveen –gedeeltelijke intrekking vergunning",2025-06-10,Drenthe,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-9302.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-9302/1/pdf/prb-2025-9302.pdf,doc_00311,kolderveense bovenboer|37||7948 lt|nijeveen
FARM0234,gasselterboerveenschemond|18||9515 pn|gasselternijveenschemond,Gasselterboerveenschemond,18,,9515 PN,Gasselternijveenschemond,,,doc_00312,"Kennisgeving ontvangst aanvraag omgevingsvergunning voor een Natura 2000-activiteit – Gasselterboerveenschemond 18, 9515 PN Gasselternijveenschemond –gedeeltelijke intrekking vergunning",2025-06-10,Drenthe,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-9306.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-9306/1/pdf/prb-2025-9306.pdf,doc_00312,gasselterboerveenschemond|18||9515 pn|gasselternijveenschemond
FARM0235,ringelenburg|1||5358 nl|huisseling,Ringelenburg,1,,5358 NL,Huisseling,Ringly Dairy,,doc_00242,"Provincie Noord-Brabant – beschikking aanvraag omgevingsvergunning - Ringly Dairy, Ringelenburg 1, 5358 NL te Huisseling",2025-08-01,Noord-Brabant,definitive_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-12627.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-12627/1/pdf/prb-2025-12627.pdf,"doc_00242,doc_00318",ringelenburg|1||5358 nl|huisseling
FARM0236,aaldonksestraat|22||6595 nc|ottersum,Aaldonksestraat,22,,6595 NC,Ottersum,,,doc_00167,"Kennisgeving omgevingsvergunning Natura 2000-activiteit, Aaldonksestraat 22, 6595 NC Ottersum, Z2025-00001279",2025-09-15,Limburg,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-15014.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-15014/1/pdf/prb-2025-15014.pdf,"doc_00167,doc_00320",aaldonksestraat|22||6595 nc|ottersum
FARM0237,meerloseweg|18||5808 am|oirlo,Meerloseweg,18,,5808 AM,Oirlo,,,doc_00321,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Meerloseweg 18 en 20, Oirlo",2025-06-04,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-9033.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-9033/1/pdf/prb-2025-9033.pdf,doc_00321,"meerloseweg|18||5808 am|oirlo,meerloseweg|20|||oirlo"
FARM0237,meerloseweg|20|||oirlo,Meerloseweg,20,,5808 AM,Oirlo,,,doc_00321,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Meerloseweg 18 en 20, Oirlo",2025-06-04,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-9033.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-9033/1/pdf/prb-2025-9033.pdf,doc_00321,"meerloseweg|18||5808 am|oirlo,meerloseweg|20|||oirlo"
